Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
81,81,8,7,74,74,1,Train/1/00001_00040_00024.png
83,85,8,8,76,78,1,Train/1/00001_00040_00025.png
93,92,9,8,85,84,1,Train/1/00001_00040_00026.png
99,100,9,9,91,92,1,Train/1/00001_00040_00027.png
42,43,5,6,37,38,1,Train/1/00001_00041_00001.png
44,44,6,6,39,39,1,Train/1/00001_00041_00002.png
45,44,6,5,40,39,1,Train/1/00001_00041_00005.png
47,48,6,6,42,43,1,Train/1/00001_00041_00008.png
48,49,5,6,43,44,1,Train/1/00001_00041_00009.png
50,49,6,5,45,44,1,Train/1/00001_00041_00011.png
52,52,6,6,47,47,1,Train/1/00001_00041_00013.png
55,55,6,6,50,50,1,Train/1/00001_00041_00015.png
58,60,5,6,53,55,1,Train/1/00001_00041_00020.png
63,63,6,5,58,58,1,Train/1/00001_00041_00023.png
68,69,6,6,62,63,1,Train/1/00001_00041_00026.png
34,36,6,6,29,31,1,Train/1/00001_00042_00002.png
32,33,5,5,27,28,1,Train/1/00001_00042_00003.png
37,37,6,5,32,32,1,Train/1/00001_00042_00005.png
38,39,5,5,33,34,1,Train/1/00001_00042_00008.png
45,47,5,6,40,42,1,Train/1/00001_00042_00012.png
46,46,6,5,41,41,1,Train/1/00001_00042_00013.png
42,42,5,5,37,37,1,Train/1/00001_00043_00005.png
58,59,5,6,53,54,1,Train/1/00001_00043_00018.png
38,37,6,5,33,32,1,Train/1/00001_00044_00002.png
38,37,6,5,33,32,1,Train/1/00001_00044_00003.png
36,36,6,6,31,31,1,Train/1/00001_00044_00008.png
36,37,5,6,31,32,1,Train/1/00001_00044_00009.png
38,38,6,6,33,33,1,Train/1/00001_00044_00010.png
37,37,5,5,32,32,1,Train/1/00001_00044_00011.png
47,47,6,6,42,42,1,Train/1/00001_00044_00017.png
51,52,5,6,46,47,1,Train/1/00001_00044_00020.png
54,54,6,6,49,49,1,Train/1/00001_00044_00021.png
57,57,6,6,52,52,1,Train/1/00001_00044_00022.png
96,97,8,9,88,89,1,Train/1/00001_00044_00028.png
40,40,5,5,35,35,1,Train/1/00001_00045_00001.png
43,43,6,6,38,38,1,Train/1/00001_00045_00002.png
44,45,5,6,39,40,1,Train/1/00001_00045_00005.png
48,49,5,6,43,44,1,Train/1/00001_00045_00008.png
49,49,5,5,44,44,1,Train/1/00001_00045_00010.png
53,53,5,5,48,48,1,Train/1/00001_00045_00014.png
87,86,8,7,80,79,1,Train/1/00001_00045_00025.png
40,41,5,6,35,36,1,Train/1/00001_00046_00001.png
42,41,6,5,37,36,1,Train/1/00001_00046_00003.png
46,45,6,5,41,40,1,Train/1/00001_00046_00009.png
48,49,5,6,43,44,1,Train/1/00001_00046_00011.png
54,54,5,5,49,49,1,Train/1/00001_00046_00016.png
85,86,7,8,78,79,1,Train/1/00001_00046_00025.png
36,36,5,5,31,31,1,Train/1/00001_00047_00007.png
40,40,5,5,35,35,1,Train/1/00001_00047_00011.png
46,46,6,6,41,41,1,Train/1/00001_00047_00015.png
53,53,6,6,48,48,1,Train/1/00001_00047_00018.png
56,55,6,5,51,50,1,Train/1/00001_00047_00020.png
61,61,6,6,56,56,1,Train/1/00001_00047_00022.png
61,60,6,5,56,55,1,Train/1/00001_00047_00023.png
72,71,7,6,66,65,1,Train/1/00001_00047_00024.png
75,75,6,6,69,69,1,Train/1/00001_00047_00025.png
47,48,5,6,42,43,1,Train/1/00001_00048_00018.png
52,53,5,6,47,48,1,Train/1/00001_00048_00020.png
76,76,7,7,70,70,1,Train/1/00001_00048_00025.png
83,82,8,7,76,75,1,Train/1/00001_00048_00026.png
92,93,8,9,84,85,1,Train/1/00001_00048_00027.png
36,36,6,6,31,31,1,Train/1/00001_00049_00008.png
49,50,5,6,44,45,1,Train/1/00001_00049_00017.png
49,50,5,6,44,45,1,Train/1/00001_00049_00018.png
59,59,6,6,54,54,1,Train/1/00001_00049_00022.png
97,97,9,9,89,89,1,Train/1/00001_00049_00028.png
39,38,5,5,34,32,1,Train/1/00001_00050_00006.png
45,43,5,5,39,38,1,Train/1/00001_00050_00013.png
54,52,6,5,49,47,1,Train/1/00001_00050_00020.png
60,58,6,5,55,53,1,Train/1/00001_00050_00024.png
28,32,5,5,23,27,1,Train/1/00001_00051_00001.png
32,32,6,5,26,27,1,Train/1/00001_00051_00002.png
33,34,5,5,28,29,1,Train/1/00001_00051_00004.png
39,41,5,6,33,36,1,Train/1/00001_00051_00011.png
41,43,5,6,35,38,1,Train/1/00001_00051_00012.png
43,45,5,5,38,40,1,Train/1/00001_00051_00015.png
48,51,5,6,43,46,1,Train/1/00001_00051_00018.png
61,63,5,6,55,58,1,Train/1/00001_00051_00023.png
73,74,6,7,67,68,1,Train/1/00001_00051_00026.png
96,96,9,9,88,88,1,Train/1/00001_00051_00029.png
32,33,6,5,27,28,1,Train/1/00001_00052_00006.png
33,34,6,6,27,29,1,Train/1/00001_00052_00007.png
34,35,6,5,29,30,1,Train/1/00001_00052_00010.png
36,36,6,5,30,31,1,Train/1/00001_00052_00011.png
36,37,6,6,31,32,1,Train/1/00001_00052_00012.png
50,52,5,6,45,47,1,Train/1/00001_00052_00019.png
57,59,5,5,52,54,1,Train/1/00001_00052_00022.png
101,101,8,9,92,92,1,Train/1/00001_00052_00028.png
118,117,10,10,108,107,1,Train/1/00001_00052_00029.png
54,56,6,5,49,51,1,Train/1/00001_00053_00003.png
58,62,5,6,53,57,1,Train/1/00001_00053_00008.png
74,84,6,8,68,77,1,Train/1/00001_00053_00020.png
81,88,8,8,74,81,1,Train/1/00001_00053_00022.png
85,101,7,9,78,93,1,Train/1/00001_00053_00025.png
94,111,8,9,86,102,1,Train/1/00001_00053_00028.png
40,39,6,6,35,34,1,Train/1/00001_00054_00003.png
45,42,6,5,39,36,1,Train/1/00001_00054_00008.png
45,42,6,5,40,37,1,Train/1/00001_00054_00009.png
46,46,5,6,41,40,1,Train/1/00001_00054_00012.png
57,56,6,6,52,51,1,Train/1/00001_00054_00018.png
68,65,7,6,62,60,1,Train/1/00001_00054_00022.png
53,59,6,5,48,54,1,Train/1/00001_00055_00002.png
52,59,5,6,47,54,1,Train/1/00001_00055_00003.png
54,60,6,6,49,55,1,Train/1/00001_00055_00004.png
62,71,5,6,57,65,1,Train/1/00001_00055_00013.png
72,82,6,7,66,75,1,Train/1/00001_00055_00020.png
75,86,7,8,69,79,1,Train/1/00001_00055_00021.png
41,43,6,6,36,38,1,Train/1/00001_00056_00004.png
42,42,5,5,37,37,1,Train/1/00001_00056_00007.png
53,55,5,6,48,50,1,Train/1/00001_00056_00016.png
58,58,6,5,53,53,1,Train/1/00001_00056_00018.png
60,62,5,5,55,57,1,Train/1/00001_00056_00020.png
63,67,5,6,58,61,1,Train/1/00001_00056_00021.png
108,110,9,10,99,101,1,Train/1/00001_00056_00028.png
31,30,6,5,26,25,1,Train/1/00001_00057_00003.png
33,33,5,5,28,28,1,Train/1/00001_00057_00008.png
37,37,5,6,31,32,1,Train/1/00001_00057_00012.png
37,37,5,5,32,32,1,Train/1/00001_00057_00013.png
45,46,5,6,39,41,1,Train/1/00001_00057_00020.png
48,49,5,6,43,44,1,Train/1/00001_00057_00022.png
51,50,6,5,46,45,1,Train/1/00001_00057_00023.png
61,60,6,5,56,55,1,Train/1/00001_00057_00027.png
31,31,6,6,26,26,1,Train/1/00001_00058_00003.png
41,40,6,5,36,34,1,Train/1/00001_00058_00011.png
71,63,7,5,65,58,1,Train/1/00001_00058_00022.png
74,71,6,7,67,64,1,Train/1/00001_00058_00023.png
97,94,9,8,89,86,1,Train/1/00001_00058_00027.png
102,99,9,9,93,90,1,Train/1/00001_00058_00028.png
38,39,6,6,33,34,1,Train/1/00001_00059_00006.png
38,40,5,5,33,35,1,Train/1/00001_00059_00007.png
41,41,6,6,36,36,1,Train/1/00001_00059_00009.png
52,50,6,6,47,45,1,Train/1/00001_00059_00016.png
36,35,6,6,30,30,1,Train/1/00001_00060_00003.png
36,36,5,6,31,31,1,Train/1/00001_00060_00004.png
37,37,5,5,32,32,1,Train/1/00001_00060_00008.png
41,40,5,6,35,34,1,Train/1/00001_00060_00010.png
45,47,5,6,40,42,1,Train/1/00001_00060_00014.png
56,57,6,5,51,51,1,Train/1/00001_00060_00021.png
58,59,6,6,53,54,1,Train/1/00001_00060_00022.png
83,85,7,7,76,78,1,Train/1/00001_00060_00028.png
33,34,6,5,28,29,1,Train/1/00001_00061_00000.png
33,36,6,6,28,30,1,Train/1/00001_00061_00002.png
34,35,6,5,29,30,1,Train/1/00001_00061_00003.png
33,35,5,5,28,30,1,Train/1/00001_00061_00004.png
37,37,6,5,31,31,1,Train/1/00001_00061_00007.png
37,39,5,5,32,33,1,Train/1/00001_00061_00009.png
40,40,6,5,34,34,1,Train/1/00001_00061_00011.png
39,40,5,5,34,35,1,Train/1/00001_00061_00012.png
41,45,5,6,36,40,1,Train/1/00001_00061_00017.png
46,48,6,6,41,43,1,Train/1/00001_00061_00019.png
50,52,6,6,45,47,1,Train/1/00001_00061_00022.png
57,58,6,5,52,53,1,Train/1/00001_00061_00026.png
62,67,5,6,57,61,1,Train/1/00001_00061_00029.png
32,31,6,5,27,26,1,Train/1/00001_00062_00000.png
33,34,5,5,28,29,1,Train/1/00001_00062_00006.png
36,35,6,5,31,30,1,Train/1/00001_00062_00008.png
45,45,5,5,40,40,1,Train/1/00001_00062_00019.png
49,49,6,6,44,44,1,Train/1/00001_00062_00022.png
54,55,5,6,49,50,1,Train/1/00001_00062_00026.png
57,58,5,6,52,53,1,Train/1/00001_00062_00027.png
31,30,6,5,26,25,1,Train/1/00001_00063_00007.png
32,33,5,6,27,28,1,Train/1/00001_00063_00010.png
34,33,6,5,29,28,1,Train/1/00001_00063_00011.png
35,36,6,6,30,31,1,Train/1/00001_00063_00012.png
35,36,5,5,30,31,1,Train/1/00001_00063_00013.png
39,39,5,5,33,34,1,Train/1/00001_00063_00015.png
130,130,11,11,119,119,1,Train/1/00001_00063_00029.png
27,27,6,5,22,22,1,Train/1/00001_00064_00002.png
28,28,6,6,23,23,1,Train/1/00001_00064_00003.png
29,29,6,6,24,24,1,Train/1/00001_00064_00004.png
32,33,5,6,26,27,1,Train/1/00001_00064_00010.png
37,36,6,5,32,31,1,Train/1/00001_00064_00013.png
39,38,6,5,34,33,1,Train/1/00001_00064_00015.png
64,67,5,6,59,61,1,Train/1/00001_00064_00024.png
33,34,5,5,27,28,1,Train/1/00001_00065_00010.png
39,40,5,5,33,34,1,Train/1/00001_00065_00014.png
43,46,5,6,38,41,1,Train/1/00001_00065_00017.png
59,59,5,5,53,54,1,Train/1/00001_00065_00022.png
39,41,6,6,33,35,1,Train/1/00001_00066_00003.png
40,43,5,6,35,38,1,Train/1/00001_00066_00006.png
45,45,5,5,39,39,1,Train/1/00001_00066_00011.png
55,53,6,5,49,48,1,Train/1/00001_00066_00016.png
63,61,6,5,57,55,1,Train/1/00001_00066_00019.png
71,69,7,6,64,62,1,Train/1/00001_00066_00021.png
93,92,9,9,85,84,1,Train/1/00001_00066_00025.png
140,137,13,12,128,126,1,Train/1/00001_00066_00029.png
34,34,6,6,29,29,1,Train/1/00001_00067_00003.png
42,43,5,5,37,37,1,Train/1/00001_00067_00012.png
48,49,5,6,43,44,1,Train/1/00001_00067_00017.png
60,61,5,6,55,56,1,Train/1/00001_00067_00022.png
88,88,8,7,81,80,1,Train/1/00001_00067_00028.png
43,44,5,5,38,39,1,Train/1/00001_00068_00018.png
46,47,5,6,40,42,1,Train/1/00001_00068_00019.png
50,51,5,6,44,46,1,Train/1/00001_00068_00020.png
98,100,9,8,89,91,1,Train/1/00001_00068_00027.png
32,32,6,6,27,27,1,Train/1/00001_00069_00002.png
35,35,6,6,30,30,1,Train/1/00001_00069_00007.png
36,36,5,5,31,31,1,Train/1/00001_00069_00008.png
40,39,6,5,35,34,1,Train/1/00001_00069_00012.png
50,51,5,6,45,46,1,Train/1/00001_00069_00019.png
64,63,6,5,59,58,1,Train/1/00001_00069_00023.png
71,71,6,6,65,65,1,Train/1/00001_00069_00024.png
47,48,5,5,42,43,1,Train/1/00001_00070_00000.png
53,57,5,6,48,52,1,Train/1/00001_00070_00007.png
70,72,7,6,64,66,1,Train/1/00001_00070_00013.png
71,77,6,7,65,71,1,Train/1/00001_00070_00016.png
84,84,8,7,77,77,1,Train/1/00001_00070_00019.png
100,98,9,8,92,90,1,Train/1/00001_00070_00022.png
119,121,10,11,109,111,1,Train/1/00001_00070_00026.png
128,129,12,12,117,118,1,Train/1/00001_00070_00027.png
134,133,12,12,123,122,1,Train/1/00001_00070_00028.png
37,37,6,6,32,32,1,Train/1/00001_00071_00001.png
41,40,6,5,36,35,1,Train/1/00001_00071_00007.png
43,43,6,6,38,38,1,Train/1/00001_00071_00009.png
48,47,6,5,43,42,1,Train/1/00001_00071_00012.png
47,47,5,5,42,42,1,Train/1/00001_00071_00013.png
49,49,6,6,44,44,1,Train/1/00001_00071_00014.png
60,60,6,6,55,55,1,Train/1/00001_00071_00020.png
76,75,7,6,70,69,1,Train/1/00001_00071_00025.png
80,80,8,8,73,73,1,Train/1/00001_00071_00026.png
106,106,10,10,97,97,1,Train/1/00001_00071_00029.png
72,73,6,7,66,67,1,Train/1/00001_00072_00018.png
74,74,7,7,68,68,1,Train/1/00001_00072_00019.png
80,81,7,8,73,74,1,Train/1/00001_00072_00023.png
80,80,7,7,73,73,1,Train/1/00001_00072_00024.png
91,91,8,8,83,83,1,Train/1/00001_00072_00026.png
97,98,8,9,89,90,1,Train/1/00001_00072_00027.png
109,109,9,9,100,100,1,Train/1/00001_00072_00028.png
49,50,6,6,44,45,1,Train/1/00001_00073_00005.png
48,49,5,5,43,44,1,Train/1/00001_00073_00006.png
49,50,6,6,44,45,1,Train/1/00001_00073_00007.png
49,50,6,6,44,45,1,Train/1/00001_00073_00009.png
56,56,6,6,51,51,1,Train/1/00001_00073_00016.png
70,71,7,6,63,65,1,Train/1/00001_00073_00023.png
35,31,5,5,30,26,2,Train/2/00002_00000_00001.png
37,33,5,5,32,28,2,Train/2/00002_00000_00006.png
43,39,5,5,38,34,2,Train/2/00002_00000_00011.png
43,39,5,5,38,34,2,Train/2/00002_00000_00012.png
48,42,6,5,43,37,2,Train/2/00002_00000_00014.png
48,42,5,5,43,37,2,Train/2/00002_00000_00015.png
53,46,6,5,48,41,2,Train/2/00002_00000_00017.png
75,74,6,7,69,68,2,Train/2/00002_00000_00025.png
100,97,9,8,92,89,2,Train/2/00002_00000_00028.png
107,105,10,10,98,96,2,Train/2/00002_00000_00029.png
27,29,5,6,21,24,2,Train/2/00002_00001_00004.png
30,30,6,6,25,25,2,Train/2/00002_00001_00007.png
33,34,5,6,28,29,2,Train/2/00002_00001_00011.png
37,37,6,5,32,32,2,Train/2/00002_00001_00013.png
26,27,5,5,21,22,2,Train/2/00002_00002_00001.png
29,28,6,6,24,23,2,Train/2/00002_00002_00003.png
28,28,5,5,23,23,2,Train/2/00002_00002_00006.png
28,28,5,5,22,22,2,Train/2/00002_00002_00009.png
31,34,5,6,25,28,2,Train/2/00002_00002_00013.png
33,34,5,5,28,29,2,Train/2/00002_00002_00016.png
35,37,5,5,30,32,2,Train/2/00002_00002_00019.png
46,48,6,6,40,42,2,Train/2/00002_00002_00024.png
65,67,6,6,60,61,2,Train/2/00002_00002_00027.png
73,74,7,6,67,67,2,Train/2/00002_00002_00028.png
49,49,6,6,44,44,2,Train/2/00002_00003_00001.png
53,53,5,6,48,48,2,Train/2/00002_00003_00009.png
56,56,5,5,51,51,2,Train/2/00002_00003_00015.png
64,68,5,7,59,62,2,Train/2/00002_00003_00024.png
71,70,7,6,65,64,2,Train/2/00002_00003_00027.png
36,37,5,6,30,32,2,Train/2/00002_00004_00013.png
39,38,6,5,33,33,2,Train/2/00002_00004_00015.png
41,42,6,6,35,36,2,Train/2/00002_00004_00017.png
47,48,5,6,42,43,2,Train/2/00002_00004_00021.png
50,52,5,6,45,47,2,Train/2/00002_00004_00023.png
56,55,6,5,51,50,2,Train/2/00002_00004_00024.png
65,67,6,6,60,61,2,Train/2/00002_00004_00026.png
84,87,8,7,77,80,2,Train/2/00002_00004_00028.png
32,32,6,6,27,27,2,Train/2/00002_00005_00005.png
34,33,6,6,28,28,2,Train/2/00002_00005_00006.png
36,36,6,6,31,31,2,Train/2/00002_00005_00010.png
36,36,5,5,31,31,2,Train/2/00002_00005_00011.png
45,47,5,6,40,42,2,Train/2/00002_00005_00019.png
54,54,6,5,49,49,2,Train/2/00002_00005_00023.png
58,61,6,6,53,56,2,Train/2/00002_00005_00025.png
31,33,5,6,26,28,2,Train/2/00002_00006_00010.png
34,35,5,5,29,30,2,Train/2/00002_00006_00014.png
36,36,6,5,30,30,2,Train/2/00002_00006_00015.png
38,39,5,5,33,34,2,Train/2/00002_00006_00018.png
40,41,5,5,35,36,2,Train/2/00002_00006_00019.png
60,61,6,5,55,56,2,Train/2/00002_00006_00026.png
72,73,6,7,66,67,2,Train/2/00002_00006_00028.png
35,34,5,5,30,29,2,Train/2/00002_00007_00003.png
37,35,6,5,31,29,2,Train/2/00002_00007_00004.png
37,35,5,5,31,30,2,Train/2/00002_00007_00005.png
44,43,6,6,39,38,2,Train/2/00002_00007_00015.png
55,54,5,5,49,48,2,Train/2/00002_00007_00022.png
82,77,7,7,74,70,2,Train/2/00002_00007_00029.png
28,27,6,5,22,22,2,Train/2/00002_00008_00001.png
29,29,6,5,24,24,2,Train/2/00002_00008_00006.png
33,35,5,6,28,30,2,Train/2/00002_00008_00011.png
36,36,6,5,30,30,2,Train/2/00002_00008_00013.png
36,38,6,6,31,32,2,Train/2/00002_00008_00014.png
38,39,5,6,32,34,2,Train/2/00002_00008_00016.png
44,44,6,5,39,39,2,Train/2/00002_00008_00020.png
51,51,5,5,45,46,2,Train/2/00002_00008_00023.png
40,40,5,6,35,35,2,Train/2/00002_00009_00003.png
46,46,5,6,41,41,2,Train/2/00002_00009_00008.png
56,54,6,6,50,49,2,Train/2/00002_00009_00014.png
67,68,6,7,61,62,2,Train/2/00002_00009_00018.png
72,71,7,7,66,65,2,Train/2/00002_00009_00019.png
83,77,8,7,76,71,2,Train/2/00002_00009_00021.png
92,87,8,8,84,79,2,Train/2/00002_00009_00023.png
142,134,12,11,130,123,2,Train/2/00002_00009_00028.png
26,25,5,5,21,20,2,Train/2/00002_00010_00000.png
27,26,5,5,22,21,2,Train/2/00002_00010_00003.png
29,28,6,6,24,23,2,Train/2/00002_00010_00005.png
31,31,5,6,26,26,2,Train/2/00002_00010_00008.png
33,32,5,6,27,27,2,Train/2/00002_00010_00010.png
40,39,5,5,35,34,2,Train/2/00002_00010_00016.png
119,112,10,9,109,102,2,Train/2/00002_00010_00029.png
30,30,5,6,24,24,2,Train/2/00002_00011_00005.png
36,32,6,6,31,27,2,Train/2/00002_00011_00012.png
44,41,5,6,38,35,2,Train/2/00002_00011_00019.png
46,43,6,6,41,37,2,Train/2/00002_00011_00020.png
48,43,6,5,43,38,2,Train/2/00002_00011_00021.png
51,46,5,5,46,41,2,Train/2/00002_00011_00023.png
44,44,5,6,39,39,2,Train/2/00002_00012_00003.png
54,53,5,6,48,48,2,Train/2/00002_00012_00011.png
58,55,6,5,53,50,2,Train/2/00002_00012_00012.png
59,56,6,5,54,51,2,Train/2/00002_00012_00013.png
69,62,7,5,62,57,2,Train/2/00002_00012_00016.png
80,74,7,6,73,68,2,Train/2/00002_00012_00019.png
86,81,7,7,79,74,2,Train/2/00002_00012_00021.png
104,96,10,9,95,88,2,Train/2/00002_00012_00025.png
31,32,6,6,26,27,2,Train/2/00002_00013_00001.png
32,31,6,5,27,26,2,Train/2/00002_00013_00002.png
32,32,6,5,27,27,2,Train/2/00002_00013_00006.png
36,37,5,6,31,32,2,Train/2/00002_00013_00016.png
37,38,5,5,32,33,2,Train/2/00002_00013_00019.png
41,43,6,6,36,38,2,Train/2/00002_00013_00022.png
47,50,5,5,42,45,2,Train/2/00002_00013_00027.png
53,56,6,6,48,51,2,Train/2/00002_00013_00029.png
29,28,6,5,24,23,2,Train/2/00002_00014_00004.png
27,26,6,5,22,21,2,Train/2/00002_00014_00005.png
36,35,6,5,31,30,2,Train/2/00002_00014_00013.png
36,36,6,6,31,31,2,Train/2/00002_00014_00014.png
36,37,5,6,31,32,2,Train/2/00002_00014_00016.png
43,43,5,5,38,38,2,Train/2/00002_00014_00019.png
46,47,5,6,41,42,2,Train/2/00002_00014_00020.png
62,62,5,5,57,57,2,Train/2/00002_00014_00024.png
129,129,11,11,117,118,2,Train/2/00002_00014_00029.png
52,54,5,5,47,49,2,Train/2/00002_00015_00004.png
56,59,5,6,51,54,2,Train/2/00002_00015_00008.png
58,60,5,5,53,55,2,Train/2/00002_00015_00009.png
72,74,6,6,65,67,2,Train/2/00002_00015_00016.png
92,93,8,9,84,84,2,Train/2/00002_00015_00022.png
96,95,9,8,88,86,2,Train/2/00002_00015_00023.png
98,99,8,9,90,91,2,Train/2/00002_00015_00024.png
112,122,10,11,103,111,2,Train/2/00002_00015_00027.png
27,29,5,5,22,24,2,Train/2/00002_00016_00001.png
30,30,6,6,25,25,2,Train/2/00002_00016_00004.png
33,35,6,5,28,29,2,Train/2/00002_00016_00009.png
40,42,6,6,35,36,2,Train/2/00002_00016_00015.png
44,45,6,5,39,40,2,Train/2/00002_00016_00017.png
48,50,5,6,43,45,2,Train/2/00002_00016_00019.png
73,71,7,6,67,65,2,Train/2/00002_00016_00024.png
133,131,12,11,122,120,2,Train/2/00002_00016_00029.png
27,27,6,6,22,22,2,Train/2/00002_00017_00001.png
27,28,5,6,22,23,2,Train/2/00002_00017_00003.png
31,32,5,5,25,26,2,Train/2/00002_00017_00006.png
35,35,5,5,29,30,2,Train/2/00002_00017_00010.png
37,38,6,6,31,32,2,Train/2/00002_00017_00011.png
38,39,6,5,33,33,2,Train/2/00002_00017_00013.png
40,42,5,5,35,36,2,Train/2/00002_00017_00015.png
46,46,5,5,41,41,2,Train/2/00002_00017_00018.png
49,50,5,6,44,45,2,Train/2/00002_00017_00019.png
56,56,6,6,51,51,2,Train/2/00002_00017_00021.png
80,79,8,7,73,72,2,Train/2/00002_00017_00026.png
86,88,7,8,79,80,2,Train/2/00002_00017_00027.png
96,97,9,9,88,88,2,Train/2/00002_00017_00028.png
30,29,6,5,25,24,2,Train/2/00002_00018_00002.png
29,29,5,5,24,24,2,Train/2/00002_00018_00004.png
30,29,6,5,25,24,2,Train/2/00002_00018_00005.png
31,31,6,6,26,25,2,Train/2/00002_00018_00007.png
31,31,6,6,26,26,2,Train/2/00002_00018_00008.png
33,32,6,5,27,26,2,Train/2/00002_00018_00009.png
35,35,5,5,30,30,2,Train/2/00002_00018_00013.png
43,43,5,6,37,38,2,Train/2/00002_00018_00018.png
60,61,5,6,54,55,2,Train/2/00002_00018_00024.png
74,74,7,7,67,67,2,Train/2/00002_00018_00026.png
37,36,6,5,31,30,2,Train/2/00002_00019_00008.png
39,39,6,5,34,34,2,Train/2/00002_00019_00011.png
42,44,5,6,37,39,2,Train/2/00002_00019_00015.png
46,46,5,5,41,41,2,Train/2/00002_00019_00018.png
53,57,5,6,48,52,2,Train/2/00002_00019_00024.png
27,27,5,5,22,22,2,Train/2/00002_00020_00001.png
38,40,6,5,33,34,2,Train/2/00002_00020_00017.png
49,54,5,6,44,49,2,Train/2/00002_00020_00024.png
28,28,5,5,23,23,2,Train/2/00002_00021_00002.png
32,31,6,5,27,26,2,Train/2/00002_00021_00006.png
32,32,6,6,27,27,2,Train/2/00002_00021_00007.png
34,35,5,6,29,30,2,Train/2/00002_00021_00012.png
34,35,5,6,29,30,2,Train/2/00002_00021_00013.png
43,44,6,6,38,39,2,Train/2/00002_00021_00021.png
45,46,6,6,40,41,2,Train/2/00002_00021_00022.png
62,62,5,6,57,57,2,Train/2/00002_00021_00029.png
27,29,5,6,22,24,2,Train/2/00002_00022_00001.png
30,30,6,5,25,25,2,Train/2/00002_00022_00004.png
33,34,6,6,28,29,2,Train/2/00002_00022_00011.png
35,36,6,6,29,31,2,Train/2/00002_00022_00013.png
35,38,5,6,30,33,2,Train/2/00002_00022_00014.png
40,42,5,5,35,36,2,Train/2/00002_00022_00017.png
60,62,5,5,55,57,2,Train/2/00002_00022_00024.png
29,30,5,6,24,25,2,Train/2/00002_00023_00002.png
30,31,6,6,25,26,2,Train/2/00002_00023_00004.png
31,31,6,6,26,26,2,Train/2/00002_00023_00005.png
30,30,5,5,25,25,2,Train/2/00002_00023_00006.png
49,50,5,6,44,45,2,Train/2/00002_00023_00025.png
54,54,6,6,49,49,2,Train/2/00002_00023_00027.png
30,31,5,6,25,26,2,Train/2/00002_00024_00000.png
33,33,5,6,28,28,2,Train/2/00002_00024_00006.png
34,34,6,6,29,29,2,Train/2/00002_00024_00009.png
38,37,6,5,33,32,2,Train/2/00002_00024_00014.png
45,47,5,6,40,42,2,Train/2/00002_00024_00020.png
28,27,6,5,23,22,2,Train/2/00002_00025_00002.png
28,27,5,5,22,22,2,Train/2/00002_00025_00003.png
28,28,5,5,23,23,2,Train/2/00002_00025_00004.png
28,29,5,6,23,24,2,Train/2/00002_00025_00005.png
29,30,5,5,24,24,2,Train/2/00002_00025_00007.png
36,36,6,6,31,31,2,Train/2/00002_00025_00014.png
59,61,5,6,54,56,2,Train/2/00002_00025_00025.png
67,69,6,6,61,63,2,Train/2/00002_00025_00026.png
75,76,7,7,69,70,2,Train/2/00002_00025_00027.png
99,99,8,8,91,91,2,Train/2/00002_00025_00029.png
31,33,5,6,26,28,2,Train/2/00002_00026_00001.png
32,31,6,5,27,26,2,Train/2/00002_00026_00003.png
33,34,5,5,28,29,2,Train/2/00002_00026_00006.png
36,38,6,6,31,33,2,Train/2/00002_00026_00009.png
50,49,6,5,45,44,2,Train/2/00002_00026_00020.png
59,59,6,6,54,54,2,Train/2/00002_00026_00024.png
82,82,7,7,75,75,2,Train/2/00002_00026_00029.png
27,28,5,6,22,23,2,Train/2/00002_00027_00001.png
30,30,6,6,25,25,2,Train/2/00002_00027_00006.png
29,30,5,6,24,25,2,Train/2/00002_00027_00007.png
43,44,5,6,38,39,2,Train/2/00002_00027_00021.png
51,51,6,6,46,46,2,Train/2/00002_00027_00024.png
55,52,6,5,50,47,2,Train/2/00002_00027_00025.png
32,33,5,5,27,28,2,Train/2/00002_00028_00003.png
32,34,5,6,27,29,2,Train/2/00002_00028_00005.png
34,37,5,6,29,32,2,Train/2/00002_00028_00007.png
34,35,5,5,29,30,2,Train/2/00002_00028_00008.png
40,40,6,6,35,35,2,Train/2/00002_00028_00014.png
40,40,5,5,35,35,2,Train/2/00002_00028_00017.png
42,42,5,5,37,37,2,Train/2/00002_00028_00020.png
44,44,6,5,39,39,2,Train/2/00002_00028_00021.png
50,50,5,5,45,45,2,Train/2/00002_00028_00026.png
35,37,5,6,30,32,2,Train/2/00002_00029_00000.png
36,37,5,5,31,32,2,Train/2/00002_00029_00002.png
41,41,6,6,36,36,2,Train/2/00002_00029_00008.png
43,41,6,5,37,36,2,Train/2/00002_00029_00010.png
44,43,6,5,39,38,2,Train/2/00002_00029_00011.png
58,57,5,5,53,52,2,Train/2/00002_00029_00019.png
98,96,8,9,89,88,2,Train/2/00002_00029_00027.png
118,111,11,9,107,102,2,Train/2/00002_00029_00029.png
36,32,6,5,30,26,2,Train/2/00002_00030_00005.png
40,35,6,5,35,30,2,Train/2/00002_00030_00012.png
47,41,5,5,42,36,2,Train/2/00002_00030_00020.png
50,44,6,6,45,39,2,Train/2/00002_00030_00022.png
51,45,6,6,46,40,2,Train/2/00002_00030_00023.png
56,49,6,5,51,43,2,Train/2/00002_00030_00026.png
59,52,6,6,53,46,2,Train/2/00002_00030_00027.png
